Freq [GHz],"im(S(1,1)) []","re(S(1,1)) []","im(S(2,1)) []","re(S(2,1)) []"
82.300003051758, 0.091433592140675,0.19823671877384,0.57108324766159, 0.79149127006531 
82.360000610352, 0.090209640562534,0.19892783463001,0.56700062751770, 0.79439198970795 
82.419998168945, 0.088983066380024,0.19961071014404,0.56290322542191, 0.79727149009705 
82.480003356934, 0.087753914296627,0.20028540492058,0.55879122018814, 0.80012977123260 
82.540000915527, 0.086522258818150,0.20095187425613,0.55466473102570, 0.80296665430069 
82.599998474121, 0.085288122296333,0.20161014795303,0.55052393674850, 0.80578196048737 
82.660003662109, 0.084051579236984,0.20226022601128,0.54636883735657, 0.80857598781586 
82.720001220703, 0.082812651991844,0.20290213823318,0.54219961166382, 0.81134819984436 
82.779998779297, 0.081571429967880,0.20353585481644,0.53801620006561, 0.81409889459610 
82.839996337891, 0.080327920615673,0.20416139066219,0.53381896018982, 0.81682795286179 
82.900001525879, 0.079082205891609,0.20477879047394,0.52960777282715, 0.81953513622284 
82.959999084473, 0.077834323048592,0.20538799464703,0.52538287639618, 0.82222050428391 
83.019996643066, 0.076584316790104,0.20598909258842,0.52114439010620, 0.82488393783569 
83.080001831055, 0.075332246720791,0.20658200979233,0.51689237356186, 0.82752543687820 
83.139999389648, 0.074078164994717,0.20716682076454,0.51262694597244, 0.83014494180679 
83.199996948242, 0.072822108864784,0.20774349570274,0.50834822654724, 0.83274221420288 
83.260002136230, 0.071564130485058,0.20831204950809,0.50405627489090, 0.83531743288040 
83.319999694824, 0.070304274559021,0.20887249708176,0.49975126981735, 0.83787047863007 
83.379997253418, 0.069042608141899,0.20942486822605,0.49543321132660, 0.84040099382401 
83.440002441406, 0.067779153585434,0.20996913313866,0.49110239744186, 0.84290933609009 
83.500000000000, 0.066513977944851,0.21050533652306,0.48675876855850, 0.84539532661438 
83.559997558594, 0.065247118473053,0.21103344857693,0.48240253329277, 0.84785884618759 
83.620002746582, 0.063978642225266,0.21155351400375,0.47803369164467, 0.85029983520508 
83.680000305176, 0.062708564102650,0.21206553280354,0.47365248203278, 0.85271811485291 
83.739997863770, 0.061436951160431,0.21256950497627,0.46925893425941, 0.85511374473572 
83.800003051758, 0.060163855552673,0.21306546032429,0.46485316753387, 0.85748672485352 
83.860000610352, 0.058889318257570,0.21355339884758,0.46043530106544, 0.85983699560165 
83.919998168945, 0.057613365352154,0.21403332054615,0.45600548386574, 0.86216431856155 
83.980003356934, 0.056336075067520,0.21450525522232,0.45156374573708, 0.86446881294250 
84.040000915527, 0.055057477205992,0.21496921777725,0.44711032509804, 0.86675029993057 
84.099998474121, 0.053777620196342,0.21542520821095,0.44264519214630, 0.86900895833969 
84.160003662109, 0.052496552467346,0.21587324142456,0.43816855549812, 0.87124437093735 
84.220001220703, 0.051214314997196,0.21631333231926,0.43368050456047, 0.87345671653748 
84.279998779297, 0.049930952489376,0.21674548089504,0.42918115854263, 0.87564593553543 
84.339996337891, 0.048646505922079,0.21716971695423,0.42467057704926, 0.87781202793121 
84.400001525879, 0.047361038625240,0.21758605539799,0.42014893889427, 0.87995469570160 
84.459999084473, 0.046074576675892,0.21799448132515,0.41561630368233, 0.88207405805588 
84.519996643066, 0.044787172228098,0.21839505434036,0.41107290983200, 0.88417011499405 
84.580001831055, 0.043498866260052,0.21878774464130,0.40651869773865, 0.88624262809753 
