Freq [GHz],"im(S(1,1)) []","re(S(1,1)) []","im(S(2,1)) []","re(S(2,1)) []"
40.000000000000,-0.60901045799255,	-0.55991446971893,0.28981289267540	,-0.48613250255585
40.060001373291,-0.60175907611847,	-0.56523919105530,0.29597356915474	,-0.48524221777916
40.119998931885,-0.59446221590042,	-0.57046878337860,0.30213794112206	,-0.48427030444145
40.180000305176,-0.58712136745453,	-0.57560229301453,0.30830499529839	,-0.48321676254272
40.240001678467,-0.57973766326904,	-0.58063971996307,0.31447333097458	,-0.48208135366440
40.299999237061,-0.57231241464615,	-0.58558070659637,0.32064229249954	,-0.48086401820183
40.360000610352,-0.56484693288803,	-0.59042519330978,0.32681027054787	,-0.47956514358521
40.419998168945,-0.55734270811081,	-0.59517240524292,0.33297643065453	,-0.47818452119827
40.479999542236,-0.54980075359344,	-0.59982293844223,0.33913958072662	,-0.47672206163406
40.540000915527,-0.54222249984741,	-0.60437577962875,0.34529864788055	,-0.47517773509026
40.599998474121,-0.53460913896561,	-0.60883140563965,0.35145235061646	,-0.47355198860168
40.659999847412,-0.52696222066879,	-0.61318916082382,0.35759994387627	,-0.47184434533119
40.720001220703,-0.51928263902664,	-0.61744904518127,0.36373984813690	,-0.47005537152290
40.779998779297,-0.51157206296921,	-0.62161093950272,0.36987140774727	,-0.46818488836288
40.840000152588,-0.50383162498474,	-0.62567478418350,0.37599313259125	,-0.46623334288597
40.900001525879,-0.49606254696846,	-0.62964046001434,0.38210421800613	,-0.46420025825500
40.959999084473,-0.48826617002487,	-0.63350784778595,0.38820344209671	,-0.46208634972572
41.020000457764,-0.48044359683990,	-0.63727706670761,0.39428988099098	,-0.45989125967026
41.080001831055,-0.47259637713432,	-0.64094775915146,0.40036213397980	,-0.45761564373970
41.139999389648,-0.46472561359406,	-0.64452004432678,0.40641927719116	,-0.45525956153870
41.200000762939,-0.45683264732361,	-0.64799374341965,0.41246041655540	,-0.45282304286957
41.259998321533,-0.44891867041588,	-0.65136927366257,0.41848427057266	,-0.45030641555786
41.319999694824,-0.44098496437073,	-0.65464609861374,0.42448985576630	,-0.44770991802216
41.380001068115,-0.43303281068802,	-0.65782475471497,0.43047603964806	,-0.44503363966942
41.439998626709,-0.42506331205368,	-0.66090500354767,0.43644186854362	,-0.44227802753448
41.500000000000,-0.41707786917686,	-0.66388696432114,0.44238615036011	,-0.43944326043129
41.560001373291,-0.40907773375511,	-0.66677069664001,0.44830796122551	,-0.43652975559235
41.619998931885,-0.40106400847435,	-0.66955620050430,0.45420634746552	,-0.43353754281998
41.680000305176,-0.39303785562515,	-0.67224389314651,0.46007990837097	,-0.43046709895134
41.740001678467,-0.38500070571899,	-0.67483359575272,0.46592792868614	,-0.42731878161430
41.799999237061,-0.37695375084877,	-0.67732560634613,0.47174942493439	,-0.42409294843674
41.860000610352,-0.36889815330505,	-0.67972016334534,0.47754326462746	,-0.42078971862793
41.919998168945,-0.36083480715752,	-0.68201720714569,0.48330843448639	,-0.41740968823433
41.979999542236,-0.35276550054550,	-0.68421697616577,0.48904383182526	,-0.41395318508148
42.040000915527,-0.34469088912010,	-0.68631976842880,0.49474862217903	,-0.41042038798332
42.099998474121,-0.33661252260208,	-0.68832576274872,0.50042194128036	,-0.40681201219559
42.159999847412,-0.32853126525879,	-0.69023525714874,0.50606244802475	,-0.40312829613686
42.220001220703,-0.32044842839241,	-0.69204837083817,0.51166945695877	,-0.39936980605125
